property_id,street_address,city,state,zip_code,county,latitude,longitude,year_built,square_footage,construction_type,roof_type,stories,occupancy_type,flood_zone,wind_zone,property_value,created_at,updated_at
PROP-0000125,9588 Hickory Way,Orlando,FL,32929,Orlando County,28.3352603,-113.8791805,2020,4400,MASONRY,FLAT,2,RENTAL,B,4,1452441.74,2023-04-11T00:00:00,2023-09-22T00:00:00
PROP-0000126,5870 Cedar Blvd,Hattiesburg,MS,39779,Hattiesburg County,33.3013775,-83.6564269,1971,4200,MANUFACTURED,SHINGLE,2,PRIMARY,A,1,665596.96,2024-02-09T00:00:00,2024-07-19T00:00:00
PROP-0000127,3683 Willow Pl,Charleston,SC,29517,Charleston County,35.503199,-94.6627919,1969,4700,STEEL,WOOD_SHAKE,2,PRIMARY,X,1,103751.13,2020-01-19T00:00:00,2020-03-29T00:00:00
PROP-0000128,7154 Walnut Blvd,San Diego,CA,90622,San Diego County,33.9145518,-113.3973714,1952,4700,WOOD,METAL,2,RENTAL,X,1,609733.25,2022-10-25T00:00:00,2023-02-05T00:00:00
PROP-0000129,1420 Pecan St,Gulfport,MS,38761,Gulfport County,31.4474884,-99.6811367,1978,1100,MANUFACTURED,SHINGLE,2,PRIMARY,X500,4,995768.28,2021-09-06T00:00:00,2021-11-29T00:00:00
PROP-0000130,3864 Pine Pl,Chicago,IL,60815,Chicago County,40.7107075,-93.8851353,2017,2500,WOOD,SLATE,2,SECONDARY,C,1,1445286.25,2020-03-28T00:00:00,2020-08-25T00:00:00
PROP-0000131,2761 Birch Dr,Lafayette,LA,70959,Lafayette County,36.5095944,-100.215253,1959,3200,MANUFACTURED,TILE,2,PRIMARY,C,1,218713.82,2021-09-04T00:00:00,2021-11-02T00:00:00
PROP-0000132,5447 Oak Ln,Austin,TX,77872,Austin County,28.8783526,-99.6663401,2000,3200,STEEL,TILE,2,VACANT,AE,5,499438.86,2024-05-03T00:00:00,2024-07-05T00:00:00
PROP-0000133,6325 Hickory Blvd,Houston,TX,79759,Houston County,30.3835299,-119.3117596,1984,800,CONCRETE,FLAT,1,RENTAL,AE,2,203962.07,2020-11-11T00:00:00,2021-03-01T00:00:00
PROP-0000134,1568 Magnolia Ave,Hattiesburg,MS,39586,Hattiesburg County,38.3354583,-85.9964002,1963,800,CONCRETE,FLAT,1,PRIMARY,VE,5,819968.43,2020-02-23T00:00:00,2020-08-16T00:00:00
PROP-0000135,5033 Elm Pl,Mobile,AL,35418,Mobile County,27.8425258,-111.8576776,1967,2700,STEEL,SHINGLE,1,SECONDARY,X500,5,955669.68,2021-07-04T00:00:00,2021-10-29T00:00:00
PROP-0000136,6583 Magnolia Way,Dallas,TX,77166,Dallas County,30.6905158,-88.1190793,1988,4900,WOOD,TILE,1,SECONDARY,X500,3,332244.93,2020-01-14T00:00:00,2020-04-24T00:00:00
PROP-0000137,4071 Magnolia Way,Augusta,GA,30860,Augusta County,31.2052641,-82.9890453,2012,2000,WOOD,SLATE,1,PRIMARY,X500,2,702606.04,2023-03-25T00:00:00,2023-06-07T00:00:00
PROP-0000138,5061 Pine Ln,San Antonio,TX,79229,San Antonio County,37.1590187,-89.2806224,2013,1200,STEEL,SLATE,2,VACANT,X,5,132206.53,2020-10-12T00:00:00,2021-01-12T00:00:00
PROP-0000139,4167 Pecan Ct,Los Angeles,CA,91092,Los Angeles County,35.4155243,-99.2183071,1963,4900,MANUFACTURED,WOOD_SHAKE,1,RENTAL,X,1,94977.84,2024-04-23T00:00:00,2024-06-28T00:00:00
PROP-0000140,6508 Cypress Blvd,Columbia,SC,29513,Columbia County,33.2071084,-111.0009823,2007,1300,FRAME,WOOD_SHAKE,1,RENTAL,C,4,1193663.4,2022-02-05T00:00:00,2022-06-18T00:00:00
PROP-0000141,7278 Hickory Pl,Biloxi,MS,39118,Biloxi County,30.1044894,-88.3518188,2010,1500,FRAME,METAL,2,SECONDARY,VE,5,327723.59,2020-07-18T00:00:00,2020-08-27T00:00:00
PROP-0000142,6736 Pecan Blvd,Macon,GA,30591,Macon County,36.1742345,-106.5943754,2009,4700,MASONRY,FLAT,2,VACANT,A,2,372213.96,2021-04-19T00:00:00,2021-10-16T00:00:00
PROP-0000143,3163 Magnolia Ct,Fort Worth,TX,76268,Fort Worth County,26.9372345,-94.4891372,1963,3900,WOOD,WOOD_SHAKE,1,VACANT,X,5,242209.54,2023-01-04T00:00:00,2023-04-04T00:00:00
PROP-0000144,9769 Maple Blvd,Gulfport,MS,39125,Gulfport County,29.0557363,-118.8542482,1988,3100,MANUFACTURED,TILE,2,VACANT,V,5,624868.15,2023-06-12T00:00:00,2023-07-29T00:00:00
PROP-0000145,8122 Elm Blvd,Gulfport,MS,38850,Gulfport County,39.3137486,-96.7459609,2021,3000,FRAME,FLAT,1,VACANT,X500,4,1052269.27,2020-12-07T00:00:00,2021-03-23T00:00:00
PROP-0000146,9363 Oak Dr,Hattiesburg,MS,39014,Hattiesburg County,29.6724996,-100.3452208,1971,1800,STEEL,SLATE,2,VACANT,AE,5,242173.44,2020-06-18T00:00:00,2020-11-04T00:00:00
PROP-0000147,3680 Palm Ave,Atlanta,GA,30748,Atlanta County,39.8717674,-122.5818626,2006,2400,CONCRETE,SHINGLE,2,PRIMARY,VE,2,1231197.86,2023-01-23T00:00:00,2023-06-22T00:00:00
PROP-0000148,2381 Walnut Dr,Macon,GA,30617,Macon County,34.6912639,-100.5796449,1971,4600,WOOD,TILE,1,RENTAL,B,5,459627.15,2023-06-15T00:00:00,2023-10-24T00:00:00
PROP-0000149,4643 Laurel Blvd,Dallas,TX,79426,Dallas County,29.2445131,-92.6986267,2002,2300,MANUFACTURED,FLAT,2,RENTAL,X,4,721828.25,2020-05-01T00:00:00,2020-10-10T00:00:00
PROP-0000150,4658 Hickory Ct,San Antonio,TX,77972,San Antonio County,30.5639178,-123.8911843,2015,1300,MANUFACTURED,FLAT,2,RENTAL,AE,5,644756.53,2024-03-15T00:00:00,2024-07-02T00:00:00
PROP-0000151,4746 Magnolia Blvd,Greenville,SC,29972,Greenville County,38.4011621,-84.657195,1984,1100,FRAME,SHINGLE,2,VACANT,A,1,1399794.68,2021-10-23T00:00:00,2021-12-02T00:00:00
PROP-0000152,3414 Hickory Blvd,Hattiesburg,MS,39648,Hattiesburg County,27.7026169,-82.9600752,1950,2500,FRAME,WOOD_SHAKE,1,PRIMARY,C,2,153537.93,2022-05-26T00:00:00,2022-11-02T00:00:00
PROP-0000153,1594 Hickory Ave,Raleigh,NC,27037,Raleigh County,33.105714,-118.1612092,2004,2200,WOOD,WOOD_SHAKE,2,PRIMARY,C,1,1483179.97,2023-09-04T00:00:00,2023-12-21T00:00:00
PROP-0000154,6376 Maple Ave,Lafayette,LA,70150,Lafayette County,31.2485487,-110.8327656,1959,3200,MASONRY,WOOD_SHAKE,3,SECONDARY,AE,5,879873.52,2021-04-13T00:00:00,2021-09-16T00:00:00
PROP-0000155,3590 Pecan Blvd,Lafayette,LA,71462,Lafayette County,35.4732922,-104.5351097,1994,2100,FRAME,SHINGLE,1,PRIMARY,X,3,1447813.17,2024-01-19T00:00:00,2024-04-08T00:00:00
PROP-0000156,1480 Pine Ln,Baton Rouge,LA,71298,Baton Rouge County,25.4560149,-86.7289191,1985,2700,MASONRY,SLATE,2,SECONDARY,X,3,997561.08,2023-08-13T00:00:00,2023-10-13T00:00:00
PROP-0000157,8285 Pecan Ave,Hattiesburg,MS,39411,Hattiesburg County,41.7770031,-82.9073263,1964,1600,STEEL,SLATE,2,SECONDARY,X500,1,103698.95,2021-05-08T00:00:00,2021-05-25T00:00:00
PROP-0000158,1090 Walnut Way,Orlando,FL,33646,Orlando County,35.6857018,-101.9538455,1977,3400,STEEL,WOOD_SHAKE,2,SECONDARY,B,1,520067.78,2020-03-22T00:00:00,2020-07-30T00:00:00
PROP-0000159,6501 Birch Ave,Columbia,SC,29499,Columbia County,32.4372627,-82.049169,2018,2300,FRAME,TILE,1,VACANT,AE,4,949461.45,2021-10-31T00:00:00,2021-11-14T00:00:00
PROP-0000160,2348 Hickory St,Raleigh,NC,27573,Raleigh County,41.2012754,-100.987764,1965,2400,MASONRY,METAL,1,RENTAL,AE,1,555715.66,2020-01-26T00:00:00,2020-05-14T00:00:00
PROP-0000161,9547 Pecan Ave,Charlotte,NC,28568,Charlotte County,33.683292,-121.5606791,1983,4400,MASONRY,METAL,1,PRIMARY,AE,2,1131907.55,2023-12-29T00:00:00,2023-12-29T00:00:00
PROP-0000162,7829 Magnolia Way,Miami,FL,34929,Miami County,28.0423359,-81.7449456,1981,1000,WOOD,WOOD_SHAKE,2,VACANT,VE,3,432533.72,2020-04-04T00:00:00,2020-06-24T00:00:00
PROP-0000163,2056 Willow St,Charlotte,NC,27538,Charlotte County,38.6737463,-80.81779,2023,3300,FRAME,FLAT,2,RENTAL,C,1,865389.78,2022-02-02T00:00:00,2022-02-04T00:00:00
PROP-0000164,5079 Hickory Dr,Savannah,GA,31457,Savannah County,35.0587459,-102.2921303,1987,2000,MANUFACTURED,SLATE,2,SECONDARY,V,1,1404004.5,2023-02-28T00:00:00,2023-03-06T00:00:00
PROP-0000165,123 Walnut Way,Myrtle Beach,SC,29423,Myrtle Beach County,28.4883043,-80.7429074,1951,3400,STEEL,SHINGLE,3,SECONDARY,B,1,142338.38,2021-11-17T00:00:00,2022-01-15T00:00:00
PROP-0000166,1491 Birch Ave,Sacramento,CA,93227,Sacramento County,35.8326666,-106.6485433,1997,4500,WOOD,SHINGLE,2,SECONDARY,VE,3,450607.13,2022-07-27T00:00:00,2022-10-15T00:00:00
PROP-0000167,4555 Pine Ave,Huntsville,AL,35627,Huntsville County,38.2589287,-98.2728464,1990,1700,FRAME,TILE,2,RENTAL,X,1,841012.86,2022-07-16T00:00:00,2022-09-07T00:00:00
PROP-0000168,2064 Maple Blvd,Biloxi,MS,39648,Biloxi County,39.0485737,-93.3373687,2009,1000,MASONRY,METAL,1,SECONDARY,C,4,809112.74,2021-06-26T00:00:00,2021-12-16T00:00:00
PROP-0000169,6725 Laurel Pl,Wilmington,NC,28780,Wilmington County,29.2474947,-103.670097,1972,1600,FRAME,SHINGLE,1,SECONDARY,V,2,1249616.25,2020-03-04T00:00:00,2020-06-07T00:00:00
PROP-0000170,457 Maple Dr,Fort Worth,TX,79166,Fort Worth County,38.7580773,-119.9529399,1983,2900,FRAME,SHINGLE,3,PRIMARY,V,5,695082.06,2020-06-02T00:00:00,2020-09-11T00:00:00
PROP-0000171,7090 Cedar Ct,Jackson,MS,38933,Jackson County,29.6746901,-104.3754971,1998,1700,FRAME,SLATE,2,SECONDARY,B,4,665028.93,2023-10-31T00:00:00,2024-03-19T00:00:00
PROP-0000172,6375 Cedar Way,Jackson,MS,38992,Jackson County,40.0390928,-100.8641814,1961,4800,WOOD,SHINGLE,3,RENTAL,X500,5,1189637.85,2021-07-26T00:00:00,2021-10-22T00:00:00
PROP-0000173,3046 Oak Ct,Naperville,IL,61938,Naperville County,25.4981588,-88.3296679,1999,2500,FRAME,FLAT,2,SECONDARY,V,1,431957.02,2021-07-07T00:00:00,2021-09-06T00:00:00
PROP-0000174,6463 Magnolia Blvd,Charlotte,NC,27540,Charlotte County,35.0728317,-88.5267501,1978,3000,WOOD,SHINGLE,2,RENTAL,V,5,1426683.28,2023-03-25T00:00:00,2023-07-29T00:00:00
PROP-0000175,721 Maple St,San Diego,CA,91487,San Diego County,28.719752,-100.8362654,1972,800,CONCRETE,SLATE,1,SECONDARY,C,2,1384668.72,2022-10-01T00:00:00,2022-12-22T00:00:00
PROP-0000176,2420 Walnut Ave,Miami,FL,34777,Miami County,39.6313809,-81.735415,1968,3100,MANUFACTURED,WOOD_SHAKE,1,PRIMARY,C,3,538096.55,2023-04-16T00:00:00,2023-05-26T00:00:00
PROP-0000177,9307 Hickory Ct,Montgomery,AL,35795,Montgomery County,35.0121526,-116.2845283,1990,2700,MANUFACTURED,WOOD_SHAKE,1,SECONDARY,A,5,636074.03,2020-12-22T00:00:00,2021-05-16T00:00:00
PROP-0000178,3719 Pecan Ave,Tampa,FL,34973,Tampa County,27.3909373,-91.2048936,1990,2300,CONCRETE,METAL,1,PRIMARY,C,4,96181.78,2023-06-06T00:00:00,2023-07-29T00:00:00
PROP-0000179,1870 Hickory St,Charleston,SC,29059,Charleston County,32.4497424,-105.5352579,1994,1800,STEEL,FLAT,2,RENTAL,X,1,1256905.91,2021-06-09T00:00:00,2021-11-03T00:00:00
PROP-0000180,647 Elm St,Columbia,SC,29543,Columbia County,41.1782562,-120.7351823,2007,1800,STEEL,TILE,2,PRIMARY,C,5,1479092.06,2020-05-30T00:00:00,2020-09-30T00:00:00
PROP-0000181,7213 Cedar St,Jacksonville,FL,32352,Jacksonville County,28.4943581,-115.6406927,1971,4300,MANUFACTURED,WOOD_SHAKE,2,RENTAL,B,2,216200.61,2023-05-28T00:00:00,2023-09-05T00:00:00
PROP-0000182,6011 Oak Way,Rockford,IL,60247,Rockford County,39.0062542,-96.495998,1969,3800,MASONRY,SHINGLE,1,SECONDARY,B,1,752470.32,2020-04-21T00:00:00,2020-05-20T00:00:00
PROP-0000183,4441 Maple Way,Asheville,NC,27557,Asheville County,40.0533758,-107.7463267,2010,3600,FRAME,METAL,2,RENTAL,VE,3,881230.15,2022-09-28T00:00:00,2022-11-05T00:00:00
PROP-0000184,6882 Walnut Dr,Houston,TX,78517,Houston County,39.2935518,-87.9901705,1994,3400,WOOD,WOOD_SHAKE,2,VACANT,VE,4,504369.99,2023-01-13T00:00:00,2023-04-24T00:00:00
PROP-0000185,9463 Pecan Blvd,Fort Lauderdale,FL,32367,Fort Lauderdale County,27.9389425,-80.6878084,2023,2100,MASONRY,TILE,1,PRIMARY,X,2,1496122.3,2022-11-24T00:00:00,2023-05-03T00:00:00
PROP-0000186,1197 Maple Way,Lake Charles,LA,70860,Lake Charles County,34.3849213,-86.3085361,1983,4100,STEEL,SHINGLE,2,VACANT,AE,4,292492.09,2021-10-16T00:00:00,2022-03-10T00:00:00
PROP-0000187,1754 Walnut Ln,Chicago,IL,62778,Chicago County,39.9623083,-85.3726832,1963,2400,STEEL,WOOD_SHAKE,2,VACANT,A,2,471088.08,2023-02-26T00:00:00,2023-04-03T00:00:00
PROP-0000188,5531 Hickory Dr,Rockford,IL,60170,Rockford County,40.6541947,-84.5306201,1954,900,CONCRETE,METAL,1,VACANT,AE,2,270827.44,2022-03-21T00:00:00,2022-07-12T00:00:00
PROP-0000189,1562 Pine Pl,Augusta,GA,30662,Augusta County,37.5960616,-90.582295,2003,3100,FRAME,SLATE,2,PRIMARY,B,5,652806.9,2023-05-23T00:00:00,2023-10-04T00:00:00
PROP-0000190,3388 Laurel St,Chicago,IL,60714,Chicago County,32.7596273,-83.6066329,1972,2000,CONCRETE,METAL,2,VACANT,AE,1,423552.09,2021-01-29T00:00:00,2021-06-03T00:00:00
PROP-0000191,9715 Willow Ct,Rockford,IL,61130,Rockford County,39.2401141,-112.6189632,1972,1300,CONCRETE,SHINGLE,1,SECONDARY,VE,2,999279.45,2022-08-29T00:00:00,2023-02-18T00:00:00
PROP-0000192,428 Laurel St,Myrtle Beach,SC,29726,Myrtle Beach County,36.0053164,-97.5497542,2002,800,MASONRY,METAL,2,RENTAL,B,4,1351585.82,2022-11-17T00:00:00,2023-02-14T00:00:00
PROP-0000193,5050 Pecan Way,Biloxi,MS,39523,Biloxi County,25.1249087,-80.0251073,1977,3100,WOOD,WOOD_SHAKE,2,RENTAL,B,1,764068.55,2022-08-13T00:00:00,2022-11-07T00:00:00
PROP-0000194,4995 Pine Blvd,Wilmington,NC,28640,Wilmington County,40.2946798,-88.5610878,1985,4600,STEEL,WOOD_SHAKE,1,SECONDARY,A,4,1496406.12,2021-06-18T00:00:00,2021-08-23T00:00:00
PROP-0000195,678 Birch Dr,Montgomery,AL,36038,Montgomery County,36.6674079,-95.914202,1999,3800,MANUFACTURED,METAL,2,SECONDARY,V,3,218596.35,2024-02-17T00:00:00,2024-03-20T00:00:00
PROP-0000196,1563 Pine Ct,Raleigh,NC,27749,Raleigh County,32.1480337,-84.9788838,1992,3100,CONCRETE,SLATE,1,PRIMARY,X500,1,1310278.58,2023-09-02T00:00:00,2024-01-29T00:00:00
PROP-0000197,8299 Maple Way,Chicago,IL,61648,Chicago County,32.0228233,-85.6826376,2010,1700,MASONRY,TILE,1,VACANT,V,3,1304599.4,2021-02-02T00:00:00,2021-03-20T00:00:00
PROP-0000198,2997 Magnolia St,San Antonio,TX,75067,San Antonio County,29.6499737,-90.5074956,1992,1800,WOOD,TILE,2,PRIMARY,V,5,695870.21,2023-07-16T00:00:00,2023-11-02T00:00:00
PROP-0000199,176 Oak Dr,Montgomery,AL,36111,Montgomery County,40.1641087,-90.6986995,2011,4100,MASONRY,SHINGLE,2,SECONDARY,VE,3,523171.01,2022-02-24T00:00:00,2022-03-22T00:00:00
PROP-0000200,849 Elm Ln,Huntsville,AL,36476,Huntsville County,35.1382886,-109.1352533,1971,1600,CONCRETE,FLAT,1,SECONDARY,V,4,107157.12,2020-05-13T00:00:00,2020-07-09T00:00:00
PROP-0000201,8367 Cedar Ave,Baton Rouge,LA,70593,Baton Rouge County,38.4661616,-107.491533,1952,4800,CONCRETE,SLATE,2,PRIMARY,AE,1,148493.78,2023-04-22T00:00:00,2023-05-21T00:00:00
PROP-0000202,9066 Elm Pl,Montgomery,AL,35436,Montgomery County,36.8182645,-96.266301,1998,2700,STEEL,WOOD_SHAKE,1,RENTAL,V,4,1259526.86,2020-09-10T00:00:00,2020-10-06T00:00:00
PROP-0000203,1841 Cypress Dr,Los Angeles,CA,93835,Los Angeles County,38.2253016,-87.4140519,1986,2000,CONCRETE,WOOD_SHAKE,2,SECONDARY,A,5,784823.69,2020-08-21T00:00:00,2020-10-13T00:00:00
PROP-0000204,308 Pecan Ave,Biloxi,MS,38783,Biloxi County,36.3733728,-117.4376423,1980,1300,WOOD,SHINGLE,2,PRIMARY,B,2,728586.75,2020-01-06T00:00:00,2020-03-21T00:00:00
PROP-0000205,2962 Laurel St,Asheville,NC,27956,Asheville County,38.6271337,-110.2408873,1956,1500,FRAME,SHINGLE,1,SECONDARY,V,3,587688.91,2020-07-23T00:00:00,2020-11-12T00:00:00
PROP-0000206,5715 Cedar Ave,Naperville,IL,61261,Naperville County,41.3592688,-112.039344,1961,3200,MANUFACTURED,FLAT,2,SECONDARY,AE,2,1068561.22,2022-02-02T00:00:00,2022-02-17T00:00:00
PROP-0000207,8008 Walnut Pl,New Orleans,LA,70288,New Orleans County,31.4557632,-108.2216477,2003,900,MANUFACTURED,WOOD_SHAKE,3,SECONDARY,X500,4,240371.22,2023-04-24T00:00:00,2023-08-07T00:00:00
PROP-0000208,5248 Oak Dr,Jackson,MS,39653,Jackson County,33.8246945,-93.7173677,1958,4700,FRAME,FLAT,2,SECONDARY,X500,3,1022469.11,2021-06-19T00:00:00,2021-11-30T00:00:00
PROP-0000209,994 Oak Blvd,Mobile,AL,36670,Mobile County,39.4818096,-85.7457121,2021,1200,STEEL,METAL,1,RENTAL,A,5,396243.26,2023-06-09T00:00:00,2023-11-20T00:00:00
PROP-0000210,7621 Cypress Pl,Montgomery,AL,35273,Montgomery County,32.600158,-118.7768985,1980,3900,MANUFACTURED,WOOD_SHAKE,1,VACANT,X,1,871126.04,2020-06-10T00:00:00,2020-06-10T00:00:00
PROP-0000211,9313 Pine Pl,Fort Worth,TX,77156,Fort Worth County,39.0302868,-88.0700978,1988,3700,CONCRETE,SLATE,2,VACANT,C,4,241913.17,2022-11-07T00:00:00,2023-04-24T00:00:00
PROP-0000212,4883 Willow Ct,Charleston,SC,29115,Charleston County,40.246911,-102.3334257,1993,3400,FRAME,METAL,2,SECONDARY,AE,4,386137.1,2021-12-28T00:00:00,2022-02-14T00:00:00
PROP-0000213,9747 Maple Pl,Atlanta,GA,31494,Atlanta County,35.0183748,-101.8153066,2003,3900,FRAME,SLATE,2,VACANT,X500,5,1189135.73,2020-04-05T00:00:00,2020-05-20T00:00:00
PROP-0000214,6447 Pecan Ct,Springfield,IL,61659,Springfield County,32.1173007,-97.2042775,1966,2300,CONCRETE,FLAT,3,RENTAL,X500,2,276215.61,2020-07-31T00:00:00,2021-01-01T00:00:00
PROP-0000215,9169 Pecan Dr,San Diego,CA,91236,San Diego County,35.610849,-111.2145022,2020,3000,MANUFACTURED,TILE,3,SECONDARY,C,1,1160300.54,2021-10-04T00:00:00,2022-02-24T00:00:00
PROP-0000216,7020 Walnut St,Hattiesburg,MS,39423,Hattiesburg County,25.4296264,-117.6056247,2018,5000,FRAME,TILE,1,SECONDARY,B,3,287928.31,2021-08-08T00:00:00,2021-08-23T00:00:00
PROP-0000217,5976 Laurel Pl,Raleigh,NC,27388,Raleigh County,39.7566014,-91.4623309,2019,2200,MANUFACTURED,WOOD_SHAKE,2,SECONDARY,B,1,1395608.43,2020-03-07T00:00:00,2020-06-14T00:00:00
PROP-0000218,312 Hickory Ln,Huntsville,AL,35689,Huntsville County,39.7704493,-86.1404315,2020,3600,MASONRY,WOOD_SHAKE,2,RENTAL,VE,2,497732.36,2020-04-20T00:00:00,2020-06-04T00:00:00
PROP-0000219,8518 Maple Way,Dallas,TX,75264,Dallas County,29.7449082,-112.3734578,1972,1800,WOOD,METAL,1,VACANT,V,1,298258.8,2024-02-14T00:00:00,2024-05-06T00:00:00
PROP-0000220,9482 Willow Ct,Chicago,IL,60250,Chicago County,33.9317161,-81.8925404,1988,4100,FRAME,SLATE,1,VACANT,AE,3,394101.28,2022-10-01T00:00:00,2022-11-24T00:00:00
PROP-0000221,3679 Walnut Pl,Augusta,GA,31793,Augusta County,25.1496628,-94.5667074,1996,3600,MASONRY,WOOD_SHAKE,2,SECONDARY,A,3,621549.1,2021-08-24T00:00:00,2021-09-22T00:00:00
PROP-0000222,4733 Oak Ct,Huntsville,AL,36675,Huntsville County,32.5744673,-122.0705269,2019,4900,MASONRY,METAL,2,PRIMARY,V,5,837152.27,2024-01-22T00:00:00,2024-06-30T00:00:00
PROP-0000223,7050 Laurel Ave,Dallas,TX,76378,Dallas County,39.0887274,-85.3399618,1977,3500,MANUFACTURED,SHINGLE,2,SECONDARY,A,4,1097952.96,2023-11-04T00:00:00,2023-11-13T00:00:00
PROP-0000224,4227 Willow Ave,Houston,TX,78639,Houston County,40.4867718,-106.0641577,1956,3600,MANUFACTURED,FLAT,2,PRIMARY,X,1,839464.81,2020-12-30T00:00:00,2021-06-12T00:00:00
PROP-0000225,1289 Magnolia Ave,Chicago,IL,60997,Chicago County,30.1229621,-120.1937703,2024,3600,STEEL,FLAT,2,PRIMARY,X500,2,837524.22,2020-04-03T00:00:00,2020-05-07T00:00:00
PROP-0000226,6213 Oak Blvd,Huntsville,AL,35315,Huntsville County,25.0855073,-97.747185,1968,4200,WOOD,SHINGLE,1,RENTAL,VE,4,1365991.8,2021-09-02T00:00:00,2022-01-11T00:00:00
PROP-0000227,4240 Pine Ave,Baton Rouge,LA,70295,Baton Rouge County,38.5942209,-86.5009504,1973,4300,STEEL,WOOD_SHAKE,2,RENTAL,AE,3,219447.41,2021-03-28T00:00:00,2021-08-23T00:00:00
PROP-0000228,3942 Maple Ln,Biloxi,MS,39518,Biloxi County,40.302016,-110.0174188,1995,3600,CONCRETE,SLATE,2,SECONDARY,C,3,1441295.67,2020-09-19T00:00:00,2020-11-01T00:00:00
PROP-0000229,3729 Hickory Way,Orlando,FL,32856,Orlando County,27.2831992,-91.749197,1981,3800,STEEL,FLAT,1,RENTAL,X500,5,234542.34,2024-05-28T00:00:00,2024-11-09T00:00:00
PROP-0000230,8924 Pine Ln,Chicago,IL,62390,Chicago County,26.2998604,-120.6824019,1985,900,WOOD,WOOD_SHAKE,1,VACANT,VE,1,863263.48,2020-10-13T00:00:00,2021-03-01T00:00:00
PROP-0000231,6530 Pine Ln,Sacramento,CA,90869,Sacramento County,33.5190939,-120.0156229,1969,3100,WOOD,SHINGLE,2,SECONDARY,V,4,306095.83,2022-01-19T00:00:00,2022-06-12T00:00:00
PROP-0000232,762 Pine Pl,Springfield,IL,60718,Springfield County,29.494071,-113.7031786,2011,5000,MASONRY,SLATE,3,RENTAL,X,4,1383420.76,2022-01-04T00:00:00,2022-01-15T00:00:00
PROP-0000233,8642 Pecan Ln,Naples,FL,34643,Naples County,34.8367344,-98.9129533,1991,3200,MANUFACTURED,FLAT,1,PRIMARY,B,4,1461197.23,2020-07-30T00:00:00,2020-09-25T00:00:00
PROP-0000234,8076 Walnut Pl,Sacramento,CA,95687,Sacramento County,25.1121607,-85.1904933,1995,3600,MASONRY,TILE,1,RENTAL,VE,2,345406.06,2021-12-07T00:00:00,2022-03-09T00:00:00
PROP-0000235,5510 Hickory Ave,Chicago,IL,61596,Chicago County,33.1398489,-114.7290262,1979,1800,MANUFACTURED,FLAT,1,PRIMARY,V,5,921133.68,2022-04-29T00:00:00,2022-06-02T00:00:00
PROP-0000236,1016 Cedar Ln,Los Angeles,CA,95933,Los Angeles County,33.7828918,-106.1599221,2023,4400,MANUFACTURED,SHINGLE,2,RENTAL,AE,2,717868.77,2020-10-27T00:00:00,2021-02-24T00:00:00
PROP-0000237,9944 Cedar Blvd,Gulfport,MS,39594,Gulfport County,33.6836834,-116.6202451,1978,2900,STEEL,SLATE,2,SECONDARY,X,4,267742.74,2022-04-21T00:00:00,2022-04-25T00:00:00
PROP-0000238,1677 Cedar Pl,Greenville,SC,29986,Greenville County,25.6636216,-89.5097977,1969,4000,FRAME,SHINGLE,2,SECONDARY,A,4,821302.81,2023-05-25T00:00:00,2023-08-27T00:00:00
PROP-0000239,3859 Walnut Pl,Naples,FL,34558,Naples County,30.9588028,-88.5966743,2017,4400,FRAME,FLAT,1,VACANT,VE,1,482238.67,2022-05-28T00:00:00,2022-10-14T00:00:00
PROP-0000240,216 Birch Ave,Huntsville,AL,36610,Huntsville County,31.375508,-114.9615774,1974,2800,STEEL,METAL,1,VACANT,B,3,1294067.24,2020-01-12T00:00:00,2020-04-29T00:00:00
PROP-0000241,6611 Walnut Dr,Naperville,IL,61380,Naperville County,38.3244031,-102.7714187,1985,3100,WOOD,SLATE,2,RENTAL,C,4,1124811.05,2023-10-25T00:00:00,2024-04-10T00:00:00
PROP-0000242,2750 Maple Dr,Corpus Christi,TX,78261,Corpus Christi County,38.3633791,-88.7624357,1979,4700,MANUFACTURED,WOOD_SHAKE,2,SECONDARY,X,1,1222204.49,2022-07-03T00:00:00,2022-08-09T00:00:00
PROP-0000243,4410 Pine Ct,Hattiesburg,MS,38787,Hattiesburg County,25.6418408,-107.0896555,1961,3300,WOOD,WOOD_SHAKE,2,PRIMARY,V,4,703340.31,2020-05-11T00:00:00,2020-07-01T00:00:00
PROP-0000244,9922 Willow Dr,San Diego,CA,93931,San Diego County,36.4584145,-108.1714401,1974,4900,FRAME,TILE,1,RENTAL,X,3,1030920.11,2020-03-09T00:00:00,2020-06-20T00:00:00
PROP-0000245,1224 Bay Ave,Springfield,IL,61746,Springfield County,37.3443581,-99.3989899,2016,4500,CONCRETE,METAL,3,RENTAL,VE,5,1447541.14,2020-02-01T00:00:00,2020-05-27T00:00:00
PROP-0000246,6770 Willow Ave,Birmingham,AL,36719,Birmingham County,33.5538758,-109.0415006,1983,1500,WOOD,METAL,2,RENTAL,X500,4,879699.42,2020-12-24T00:00:00,2021-02-24T00:00:00
PROP-0000247,548 Cypress Ave,Macon,GA,30818,Macon County,31.5054452,-89.2991352,2008,2200,MANUFACTURED,WOOD_SHAKE,1,RENTAL,X,3,813435.99,2023-04-16T00:00:00,2023-04-18T00:00:00
