claim_id,policy_id,claim_date,reported_date,closed_date,claim_type,claim_status,claim_amount,approved_amount,deductible_applied,adjuster_id,cause_of_loss,description,created_at,updated_at
CLM-0000130,POL-0000606,2023-04-23,2023-05-07,,WATER_DAMAGE,UNDER_REVIEW,35253.55,0,0,ADJ-0195,HURRICANE,Claim for wind damage,2023-05-07T00:00:00,2023-05-17T00:00:00
CLM-0000131,POL-0000610,2022-02-12,2022-02-16,,FIRE,DENIED,107238.7,0,0,ADJ-0027,FIRE,Claim for hurricane damage,2022-02-16T00:00:00,2022-03-13T00:00:00
CLM-0000132,POL-0000612,2023-12-01,2023-12-08,,FIRE,OPEN,225141.66,0,0,ADJ-0118,WIND,Claim for hail damage,2023-12-08T00:00:00,2024-01-07T00:00:00
CLM-0000133,POL-0000633,2023-11-04,2023-11-10,,FLOOD,OPEN,43974.81,0,0,ADJ-0135,HAIL,Claim for sinkhole damage,2023-11-10T00:00:00,2023-12-05T00:00:00
CLM-0000134,POL-0000637,2023-09-01,2023-09-15,,HAIL,REOPENED,168223.39,0,0,ADJ-0100,LIGHTNING,Claim for vandalism damage,2023-09-15T00:00:00,2023-10-15T00:00:00
CLM-0000135,POL-0000645,2021-07-26,2021-07-26,,WIND_DAMAGE,OPEN,10431.27,0,0,ADJ-0154,FLOOD,Claim for hurricane damage,2021-07-26T00:00:00,2021-08-18T00:00:00
CLM-0000136,POL-0000657,2023-04-14,2023-04-28,,WIND_DAMAGE,APPROVED,14988.49,14976.95,2500.0,ADJ-0076,SINKHOLE,Claim for burst pipe damage,2023-04-28T00:00:00,2023-05-23T00:00:00
CLM-0000137,POL-0000660,2025-12-20,2025-12-22,,OTHER,UNDER_REVIEW,5532.59,0,0,ADJ-0035,VANDALISM,Claim for lightning damage,2025-12-22T00:00:00,2026-01-13T00:00:00
CLM-0000138,POL-0000660,2025-02-27,2025-03-07,,MOLD,APPROVED,62347.94,39742.6,2500.0,ADJ-0168,LIGHTNING,Claim for hurricane damage,2025-03-07T00:00:00,2025-03-19T00:00:00
CLM-0000139,POL-0000664,2024-12-24,2024-12-29,2025-02-03,OTHER,CLOSED,6938.09,5375.34,2000.0,ADJ-0109,HURRICANE,Claim for hail damage,2024-12-29T00:00:00,2025-02-03T00:00:00
CLM-0000140,POL-0000669,2024-12-01,2024-12-06,,OTHER,DENIED,193629.04,0,0,ADJ-0072,BURST_PIPE,Claim for lightning damage,2024-12-06T00:00:00,2024-12-23T00:00:00
CLM-0000141,POL-0000669,2025-03-16,2025-03-16,2025-05-30,THEFT,CLOSED,178612.71,117033.29,2000.0,ADJ-0109,THEFT,Claim for hurricane damage,2025-03-16T00:00:00,2025-05-30T00:00:00
CLM-0000142,POL-0000673,2022-08-22,2022-08-26,,THEFT,APPROVED,229547.43,223520.82,2500.0,ADJ-0171,VANDALISM,Claim for tornado damage,2022-08-26T00:00:00,2022-09-09T00:00:00
CLM-0000143,POL-0000691,2025-02-05,2025-02-06,,WATER_DAMAGE,UNDER_REVIEW,107212.25,0,0,ADJ-0123,FLOOD,Claim for vandalism damage,2025-02-06T00:00:00,2025-02-15T00:00:00
CLM-0000144,POL-0000691,2025-08-21,2025-08-27,,HAIL,OPEN,162774.33,0,0,ADJ-0094,LIGHTNING,Claim for hail damage,2025-08-27T00:00:00,2025-09-07T00:00:00
CLM-0000145,POL-0000695,2022-09-30,2022-10-02,,MOLD,UNDER_REVIEW,195187.37,0,0,ADJ-0161,TREE_FALL,Claim for flood damage,2022-10-02T00:00:00,2022-10-08T00:00:00
CLM-0000146,POL-0000711,2023-06-26,2023-07-09,,WIND_DAMAGE,DENIED,102777.46,0,0,ADJ-0133,SINKHOLE,Claim for hail damage,2023-07-09T00:00:00,2023-07-14T00:00:00
CLM-0000147,POL-0000716,2022-07-20,2022-08-03,,THEFT,DENIED,37675.81,0,0,ADJ-0075,VANDALISM,Claim for hurricane damage,2022-08-03T00:00:00,2022-08-15T00:00:00
CLM-0000148,POL-0000724,2022-12-30,2023-01-12,,LIABILITY,DENIED,88905.28,0,0,ADJ-0181,LIGHTNING,Claim for burst pipe damage,2023-01-12T00:00:00,2023-02-07T00:00:00
CLM-0000149,POL-0000724,2022-05-08,2022-05-17,,FLOOD,UNDER_REVIEW,98901.34,0,0,ADJ-0008,THEFT,Claim for lightning damage,2022-05-17T00:00:00,2022-05-23T00:00:00
CLM-0000150,POL-0000736,2023-10-22,2023-10-27,,LIABILITY,DENIED,52894.67,0,0,ADJ-0025,VANDALISM,Claim for burst pipe damage,2023-10-27T00:00:00,2023-11-23T00:00:00
CLM-0000151,POL-0000761,2025-02-25,2025-03-05,,WIND_DAMAGE,DENIED,157787.64,0,0,ADJ-0045,FLOOD,Claim for sinkhole damage,2025-03-05T00:00:00,2025-03-14T00:00:00
CLM-0000152,POL-0000788,2023-04-03,2023-04-13,,FLOOD,OPEN,195449.54,0,0,ADJ-0039,BURST_PIPE,Claim for vandalism damage,2023-04-13T00:00:00,2023-04-14T00:00:00
CLM-0000153,POL-0000805,2022-06-13,2022-06-17,,FIRE,UNDER_REVIEW,182309.77,0,0,ADJ-0117,BURST_PIPE,Claim for hail damage,2022-06-17T00:00:00,2022-06-19T00:00:00
CLM-0000154,POL-0000805,2021-10-16,2021-10-26,,PROPERTY_DAMAGE,REOPENED,48371.34,0,0,ADJ-0161,VANDALISM,Claim for wind damage,2021-10-26T00:00:00,2021-10-31T00:00:00
CLM-0000155,POL-0000813,2022-01-07,2022-01-20,,WIND_DAMAGE,DENIED,31629.55,0,0,ADJ-0084,LIGHTNING,Claim for wind damage,2022-01-20T00:00:00,2022-01-28T00:00:00
CLM-0000156,POL-0000813,2021-11-06,2021-11-17,,HAIL,DENIED,48854.38,0,0,ADJ-0185,TORNADO,Claim for hurricane damage,2021-11-17T00:00:00,2021-12-01T00:00:00
CLM-0000157,POL-0000815,2021-11-29,2021-12-12,,PROPERTY_DAMAGE,OPEN,106630.15,0,0,ADJ-0072,HAIL,Claim for fire damage,2021-12-12T00:00:00,2022-01-04T00:00:00
CLM-0000158,POL-0000815,2021-05-20,2021-05-20,,WIND_DAMAGE,REOPENED,69331.11,0,0,ADJ-0192,SINKHOLE,Claim for burst pipe damage,2021-05-20T00:00:00,2021-05-25T00:00:00
CLM-0000159,POL-0000824,2024-08-10,2024-08-15,,THEFT,REOPENED,30199.69,0,0,ADJ-0045,TORNADO,Claim for fire damage,2024-08-15T00:00:00,2024-09-10T00:00:00
CLM-0000160,POL-0000830,2024-09-05,2024-09-10,,THEFT,REOPENED,232080.54,0,0,ADJ-0080,HAIL,Claim for vandalism damage,2024-09-10T00:00:00,2024-10-08T00:00:00
CLM-0000161,POL-0000830,2025-03-08,2025-03-19,,PROPERTY_DAMAGE,DENIED,36895.24,0,0,ADJ-0191,LIGHTNING,Claim for sinkhole damage,2025-03-19T00:00:00,2025-03-27T00:00:00
CLM-0000162,POL-0000830,2024-04-14,2024-04-20,,MOLD,APPROVED,70957.74,28900.62,5000.0,ADJ-0154,LIGHTNING,Claim for sinkhole damage,2024-04-20T00:00:00,2024-05-11T00:00:00
CLM-0000163,POL-0000839,2022-12-31,2023-01-14,,PROPERTY_DAMAGE,DENIED,38793.37,0,0,ADJ-0080,BURST_PIPE,Claim for tornado damage,2023-01-14T00:00:00,2023-02-02T00:00:00
CLM-0000164,POL-0000839,2022-12-14,2022-12-28,,MOLD,UNDER_REVIEW,246110.07,0,0,ADJ-0147,SINKHOLE,Claim for hail damage,2022-12-28T00:00:00,2023-01-02T00:00:00
CLM-0000165,POL-0000840,2022-08-08,2022-08-14,,MOLD,APPROVED,158219.99,117858.25,2000.0,ADJ-0163,THEFT,Claim for tornado damage,2022-08-14T00:00:00,2022-09-10T00:00:00
CLM-0000166,POL-0000840,2022-04-05,2022-04-15,,MOLD,OPEN,60996.69,0,0,ADJ-0034,LIGHTNING,Claim for hail damage,2022-04-15T00:00:00,2022-05-07T00:00:00
CLM-0000167,POL-0000841,2024-03-13,2024-03-27,,FIRE,REOPENED,60800.49,0,0,ADJ-0179,FLOOD,Claim for flood damage,2024-03-27T00:00:00,2024-04-24T00:00:00
CLM-0000168,POL-0000846,2023-01-09,2023-01-10,,LIABILITY,REOPENED,31363.1,0,0,ADJ-0027,HAIL,Claim for lightning damage,2023-01-10T00:00:00,2023-01-15T00:00:00
CLM-0000169,POL-0000871,2023-08-23,2023-08-25,,MOLD,OPEN,20179.25,0,0,ADJ-0186,FIRE,Claim for tornado damage,2023-08-25T00:00:00,2023-09-04T00:00:00
CLM-0000170,POL-0000871,2023-04-14,2023-04-28,2023-08-11,THEFT,CLOSED,235005.02,77864.63,2000.0,ADJ-0126,SINKHOLE,Claim for lightning damage,2023-04-28T00:00:00,2023-08-11T00:00:00
CLM-0000171,POL-0000872,2023-03-12,2023-03-15,,FIRE,REOPENED,184509.0,0,0,ADJ-0019,FIRE,Claim for flood damage,2023-03-15T00:00:00,2023-03-30T00:00:00
CLM-0000172,POL-0000872,2023-05-28,2023-06-11,2023-11-14,WATER_DAMAGE,CLOSED,150990.89,104265.9,500.0,ADJ-0052,FLOOD,Claim for sinkhole damage,2023-06-11T00:00:00,2023-11-14T00:00:00
CLM-0000173,POL-0000876,2023-02-22,2023-03-02,,LIABILITY,REOPENED,61597.02,0,0,ADJ-0193,FIRE,Claim for fire damage,2023-03-02T00:00:00,2023-03-26T00:00:00
CLM-0000174,POL-0000881,2024-02-14,2024-02-24,,WATER_DAMAGE,DENIED,24855.25,0,0,ADJ-0046,HURRICANE,Claim for vandalism damage,2024-02-24T00:00:00,2024-02-25T00:00:00
CLM-0000175,POL-0000881,2024-01-28,2024-02-04,,FIRE,DENIED,182437.21,0,0,ADJ-0124,WIND,Claim for hail damage,2024-02-04T00:00:00,2024-02-12T00:00:00
CLM-0000176,POL-0000883,2022-11-03,2022-11-09,,WATER_DAMAGE,OPEN,91468.99,0,0,ADJ-0098,TORNADO,Claim for tornado damage,2022-11-09T00:00:00,2022-11-30T00:00:00
CLM-0000177,POL-0000884,2023-06-05,2023-06-14,2023-12-05,PROPERTY_DAMAGE,CLOSED,26795.79,17779.14,2000.0,ADJ-0050,HAIL,Claim for tree fall damage,2023-06-14T00:00:00,2023-12-05T00:00:00
CLM-0000178,POL-0000889,2022-04-20,2022-04-25,,HAIL,APPROVED,8171.83,3308.22,500.0,ADJ-0060,VANDALISM,Claim for lightning damage,2022-04-25T00:00:00,2022-05-05T00:00:00
CLM-0000179,POL-0000896,2023-11-24,2023-12-03,,WATER_DAMAGE,APPROVED,211169.33,176567.44,1000.0,ADJ-0185,FLOOD,Claim for tornado damage,2023-12-03T00:00:00,2023-12-11T00:00:00
CLM-0000180,POL-0000907,2022-12-17,2022-12-22,2023-01-01,PROPERTY_DAMAGE,CLOSED,116994.53,100179.77,2500.0,ADJ-0086,LIGHTNING,Claim for hurricane damage,2022-12-22T00:00:00,2023-01-01T00:00:00
CLM-0000181,POL-0000913,2023-12-14,2023-12-14,,WATER_DAMAGE,REOPENED,187472.83,0,0,ADJ-0100,HURRICANE,Claim for burst pipe damage,2023-12-14T00:00:00,2023-12-20T00:00:00
CLM-0000182,POL-0000915,2024-12-02,2024-12-11,,LIABILITY,UNDER_REVIEW,114208.24,0,0,ADJ-0168,LIGHTNING,Claim for tornado damage,2024-12-11T00:00:00,2025-01-06T00:00:00
CLM-0000183,POL-0000921,2024-10-16,2024-10-28,2025-03-22,PROPERTY_DAMAGE,CLOSED,77464.98,56583.66,1000.0,ADJ-0179,TREE_FALL,Claim for vandalism damage,2024-10-28T00:00:00,2025-03-22T00:00:00
CLM-0000184,POL-0000927,2023-11-10,2023-11-20,,OTHER,APPROVED,75825.3,57412.19,1500.0,ADJ-0183,TREE_FALL,Claim for lightning damage,2023-11-20T00:00:00,2023-12-08T00:00:00
CLM-0000185,POL-0000929,2024-06-23,2024-06-27,,PROPERTY_DAMAGE,DENIED,240094.77,0,0,ADJ-0026,TORNADO,Claim for fire damage,2024-06-27T00:00:00,2024-06-29T00:00:00
CLM-0000186,POL-0000929,2024-02-03,2024-02-04,,MOLD,APPROVED,44512.54,42868.61,2500.0,ADJ-0045,BURST_PIPE,Claim for tree fall damage,2024-02-04T00:00:00,2024-02-21T00:00:00
CLM-0000187,POL-0000940,2025-10-10,2025-10-21,,LIABILITY,DENIED,75894.07,0,0,ADJ-0035,FLOOD,Claim for burst pipe damage,2025-10-21T00:00:00,2025-11-07T00:00:00
CLM-0000188,POL-0000942,2023-08-13,2023-08-15,,LIABILITY,UNDER_REVIEW,90100.5,0,0,ADJ-0199,SINKHOLE,Claim for vandalism damage,2023-08-15T00:00:00,2023-09-13T00:00:00
CLM-0000189,POL-0000942,2023-04-20,2023-05-01,,FIRE,REOPENED,42557.51,0,0,ADJ-0025,WIND,Claim for wind damage,2023-05-01T00:00:00,2023-05-10T00:00:00
CLM-0000190,POL-0000955,2022-01-02,2022-01-04,,FIRE,DENIED,204939.92,0,0,ADJ-0066,THEFT,Claim for wind damage,2022-01-04T00:00:00,2022-01-10T00:00:00
CLM-0000191,POL-0000957,2022-11-05,2022-11-06,,WIND_DAMAGE,OPEN,130700.96,0,0,ADJ-0100,TORNADO,Claim for lightning damage,2022-11-06T00:00:00,2022-11-25T00:00:00
CLM-0000192,POL-0000960,2025-01-15,2025-01-21,,PROPERTY_DAMAGE,REOPENED,244424.33,0,0,ADJ-0190,HAIL,Claim for sinkhole damage,2025-01-21T00:00:00,2025-02-20T00:00:00
CLM-0000193,POL-0000965,2023-07-03,2023-07-06,,HAIL,APPROVED,37103.95,18688.86,2000.0,ADJ-0117,FIRE,Claim for burst pipe damage,2023-07-06T00:00:00,2023-08-05T00:00:00
CLM-0000194,POL-0000975,2024-04-01,2024-04-06,,WIND_DAMAGE,UNDER_REVIEW,76311.11,0,0,ADJ-0175,FLOOD,Claim for wind damage,2024-04-06T00:00:00,2024-05-05T00:00:00
CLM-0000195,POL-0000975,2024-02-29,2024-03-11,,WATER_DAMAGE,REOPENED,61336.63,0,0,ADJ-0024,THEFT,Claim for lightning damage,2024-03-11T00:00:00,2024-03-19T00:00:00
CLM-0000196,POL-0000975,2024-02-18,2024-02-23,,OTHER,DENIED,102571.54,0,0,ADJ-0190,SINKHOLE,Claim for tree fall damage,2024-02-23T00:00:00,2024-03-20T00:00:00
CLM-0000197,POL-0000981,2022-08-14,2022-08-28,,FIRE,APPROVED,198930.36,111962.34,1500.0,ADJ-0170,TORNADO,Claim for burst pipe damage,2022-08-28T00:00:00,2022-09-13T00:00:00
CLM-0000198,POL-0000987,2026-04-25,2026-05-08,,MOLD,APPROVED,156603.4,143378.57,2000.0,ADJ-0056,BURST_PIPE,Claim for flood damage,2026-05-08T00:00:00,2026-05-18T00:00:00
CLM-0000199,POL-0000987,2026-02-22,2026-03-08,,WIND_DAMAGE,DENIED,26951.77,0,0,ADJ-0057,HURRICANE,Claim for hail damage,2026-03-08T00:00:00,2026-03-23T00:00:00
CLM-0000200,POL-0000987,2026-03-06,2026-03-19,2026-07-13,PROPERTY_DAMAGE,CLOSED,140991.06,114626.54,2000.0,ADJ-0062,FLOOD,Claim for hurricane damage,2026-03-19T00:00:00,2026-07-13T00:00:00
CLM-0000201,POL-0001011,2021-12-05,2021-12-14,,THEFT,UNDER_REVIEW,217133.64,0,0,ADJ-0091,HURRICANE,Claim for theft damage,2021-12-14T00:00:00,2021-12-23T00:00:00
CLM-0000202,POL-0001019,2022-11-10,2022-11-18,,WIND_DAMAGE,OPEN,177291.01,0,0,ADJ-0149,THEFT,Claim for hurricane damage,2022-11-18T00:00:00,2022-12-14T00:00:00
CLM-0000203,POL-0001031,2022-03-24,2022-03-31,,PROPERTY_DAMAGE,DENIED,5521.61,0,0,ADJ-0066,TREE_FALL,Claim for sinkhole damage,2022-03-31T00:00:00,2022-04-03T00:00:00
CLM-0000204,POL-0001048,2023-07-28,2023-08-05,,THEFT,REOPENED,55912.85,0,0,ADJ-0080,TORNADO,Claim for sinkhole damage,2023-08-05T00:00:00,2023-08-22T00:00:00
CLM-0000205,POL-0001050,2024-10-19,2024-10-19,,PROPERTY_DAMAGE,OPEN,9906.15,0,0,ADJ-0010,SINKHOLE,Claim for lightning damage,2024-10-19T00:00:00,2024-10-25T00:00:00
CLM-0000206,POL-0001064,2025-08-26,2025-09-04,,FIRE,OPEN,1472.45,0,0,ADJ-0065,FIRE,Claim for hurricane damage,2025-09-04T00:00:00,2025-09-15T00:00:00
CLM-0000207,POL-0001064,2025-06-03,2025-06-13,2025-11-17,WATER_DAMAGE,CLOSED,200220.01,198793.48,500.0,ADJ-0164,FLOOD,Claim for theft damage,2025-06-13T00:00:00,2025-11-17T00:00:00
CLM-0000208,POL-0001065,2024-02-22,2024-03-04,,WIND_DAMAGE,APPROVED,210173.54,144391.35,2500.0,ADJ-0195,WIND,Claim for flood damage,2024-03-04T00:00:00,2024-03-16T00:00:00
CLM-0000209,POL-0001078,2022-08-01,2022-08-01,,WIND_DAMAGE,UNDER_REVIEW,36285.61,0,0,ADJ-0042,SINKHOLE,Claim for lightning damage,2022-08-01T00:00:00,2022-08-03T00:00:00
CLM-0000210,POL-0001091,2024-05-09,2024-05-10,,PROPERTY_DAMAGE,UNDER_REVIEW,237231.62,0,0,ADJ-0135,VANDALISM,Claim for tree fall damage,2024-05-10T00:00:00,2024-05-28T00:00:00
CLM-0000211,POL-0001098,2023-04-07,2023-04-08,,OTHER,OPEN,190224.19,0,0,ADJ-0102,FLOOD,Claim for fire damage,2023-04-08T00:00:00,2023-04-18T00:00:00
CLM-0000212,POL-0001113,2023-04-23,2023-04-24,,WIND_DAMAGE,OPEN,150778.14,0,0,ADJ-0026,BURST_PIPE,Claim for flood damage,2023-04-24T00:00:00,2023-05-12T00:00:00
CLM-0000213,POL-0001113,2023-03-13,2023-03-21,,PROPERTY_DAMAGE,UNDER_REVIEW,211175.34,0,0,ADJ-0162,FIRE,Claim for flood damage,2023-03-21T00:00:00,2023-04-01T00:00:00
CLM-0000214,POL-0001114,2025-02-15,2025-02-21,,WIND_DAMAGE,OPEN,93328.29,0,0,ADJ-0003,BURST_PIPE,Claim for fire damage,2025-02-21T00:00:00,2025-02-24T00:00:00
CLM-0000215,POL-0001115,2022-05-31,2022-06-06,,LIABILITY,APPROVED,177815.85,140046.21,2500.0,ADJ-0002,FIRE,Claim for wind damage,2022-06-06T00:00:00,2022-06-23T00:00:00
CLM-0000216,POL-0001120,2025-03-04,2025-03-04,,PROPERTY_DAMAGE,DENIED,102823.38,0,0,ADJ-0083,TREE_FALL,Claim for vandalism damage,2025-03-04T00:00:00,2025-03-31T00:00:00
CLM-0000217,POL-0001125,2026-03-06,2026-03-11,,WATER_DAMAGE,OPEN,175642.05,0,0,ADJ-0186,VANDALISM,Claim for lightning damage,2026-03-11T00:00:00,2026-03-17T00:00:00
CLM-0000218,POL-0001127,2021-04-28,2021-05-07,2021-07-20,MOLD,CLOSED,207387.93,84844.82,5000.0,ADJ-0112,VANDALISM,Claim for tornado damage,2021-05-07T00:00:00,2021-07-20T00:00:00
CLM-0000219,POL-0001128,2022-11-08,2022-11-10,,FLOOD,APPROVED,238871.23,72117.2,5000.0,ADJ-0017,TORNADO,Claim for hail damage,2022-11-10T00:00:00,2022-12-09T00:00:00
CLM-0000220,POL-0001134,2024-02-26,2024-03-06,,PROPERTY_DAMAGE,APPROVED,166557.15,121123.76,2000.0,ADJ-0079,HAIL,Claim for wind damage,2024-03-06T00:00:00,2024-04-03T00:00:00
CLM-0000221,POL-0001134,2024-02-09,2024-02-23,,HAIL,DENIED,37881.35,0,0,ADJ-0119,HAIL,Claim for vandalism damage,2024-02-23T00:00:00,2024-03-12T00:00:00
CLM-0000222,POL-0001137,2022-09-12,2022-09-22,2022-10-26,WIND_DAMAGE,CLOSED,108467.45,87596.15,5000.0,ADJ-0077,FIRE,Claim for hail damage,2022-09-22T00:00:00,2022-10-26T00:00:00
CLM-0000223,POL-0001148,2021-06-19,2021-06-27,,PROPERTY_DAMAGE,OPEN,174283.72,0,0,ADJ-0020,TREE_FALL,Claim for tree fall damage,2021-06-27T00:00:00,2021-07-14T00:00:00
CLM-0000224,POL-0001148,2021-07-22,2021-07-29,,OTHER,DENIED,113612.41,0,0,ADJ-0015,SINKHOLE,Claim for wind damage,2021-07-29T00:00:00,2021-08-03T00:00:00
CLM-0000225,POL-0001155,2022-03-08,2022-03-14,,PROPERTY_DAMAGE,REOPENED,208487.36,0,0,ADJ-0046,THEFT,Claim for tornado damage,2022-03-14T00:00:00,2022-03-30T00:00:00
CLM-0000226,POL-0001155,2021-05-14,2021-05-20,2021-06-11,OTHER,CLOSED,200011.98,116381.84,2000.0,ADJ-0197,LIGHTNING,Claim for lightning damage,2021-05-20T00:00:00,2021-06-11T00:00:00
CLM-0000227,POL-0001157,2025-11-20,2025-11-26,,WATER_DAMAGE,OPEN,45436.4,0,0,ADJ-0115,TORNADO,Claim for lightning damage,2025-11-26T00:00:00,2025-11-28T00:00:00
CLM-0000228,POL-0001162,2023-04-07,2023-04-20,,FLOOD,OPEN,132261.7,0,0,ADJ-0057,TORNADO,Claim for vandalism damage,2023-04-20T00:00:00,2023-05-19T00:00:00
CLM-0000229,POL-0001164,2025-06-06,2025-06-13,,THEFT,DENIED,110838.4,0,0,ADJ-0143,WIND,Claim for burst pipe damage,2025-06-13T00:00:00,2025-06-26T00:00:00
CLM-0000230,POL-0001164,2025-01-30,2025-02-07,,WIND_DAMAGE,UNDER_REVIEW,6497.75,0,0,ADJ-0027,FLOOD,Claim for hurricane damage,2025-02-07T00:00:00,2025-02-13T00:00:00
CLM-0000231,POL-0001164,2025-08-24,2025-08-29,,OTHER,APPROVED,16985.59,10102.95,2000.0,ADJ-0102,HAIL,Claim for hail damage,2025-08-29T00:00:00,2025-09-22T00:00:00
CLM-0000232,POL-0001175,2024-10-04,2024-10-12,,WATER_DAMAGE,REOPENED,218588.22,0,0,ADJ-0056,TORNADO,Claim for tree fall damage,2024-10-12T00:00:00,2024-11-09T00:00:00
CLM-0000233,POL-0001175,2024-07-21,2024-07-31,,MOLD,REOPENED,223529.48,0,0,ADJ-0196,THEFT,Claim for lightning damage,2024-07-31T00:00:00,2024-08-11T00:00:00
CLM-0000234,POL-0001180,2023-03-04,2023-03-08,,OTHER,APPROVED,66874.22,50834.39,5000.0,ADJ-0084,TREE_FALL,Claim for fire damage,2023-03-08T00:00:00,2023-03-30T00:00:00
CLM-0000235,POL-0001186,2024-02-27,2024-03-05,,WATER_DAMAGE,APPROVED,145624.98,143746.59,1000.0,ADJ-0136,FLOOD,Claim for fire damage,2024-03-05T00:00:00,2024-03-27T00:00:00
CLM-0000236,POL-0001197,2024-06-16,2024-06-17,,WATER_DAMAGE,DENIED,175284.28,0,0,ADJ-0020,TREE_FALL,Claim for tornado damage,2024-06-17T00:00:00,2024-06-26T00:00:00
CLM-0000237,POL-0001197,2023-12-05,2023-12-11,,HAIL,REOPENED,43129.15,0,0,ADJ-0022,WIND,Claim for burst pipe damage,2023-12-11T00:00:00,2024-01-06T00:00:00
CLM-0000238,POL-0001204,2024-07-23,2024-07-28,2024-11-30,WIND_DAMAGE,CLOSED,63354.01,47999.92,1000.0,ADJ-0093,LIGHTNING,Claim for vandalism damage,2024-07-28T00:00:00,2024-11-30T00:00:00
CLM-0000239,POL-0001204,2024-04-16,2024-04-16,,WATER_DAMAGE,OPEN,121711.7,0,0,ADJ-0144,WIND,Claim for tree fall damage,2024-04-16T00:00:00,2024-05-08T00:00:00
CLM-0000240,POL-0001209,2021-07-27,2021-07-27,2021-12-06,FLOOD,CLOSED,140685.26,54974.04,5000.0,ADJ-0092,SINKHOLE,Claim for wind damage,2021-07-27T00:00:00,2021-12-06T00:00:00
CLM-0000241,POL-0001236,2024-06-30,2024-07-10,,WIND_DAMAGE,DENIED,190116.94,0,0,ADJ-0084,WIND,Claim for vandalism damage,2024-07-10T00:00:00,2024-07-11T00:00:00
CLM-0000242,POL-0001247,2021-11-17,2021-11-17,,WATER_DAMAGE,REOPENED,245653.5,0,0,ADJ-0125,HURRICANE,Claim for hurricane damage,2021-11-17T00:00:00,2021-12-10T00:00:00
CLM-0000243,POL-0001249,2022-12-05,2022-12-10,2023-04-10,FLOOD,CLOSED,175996.33,81495.22,2000.0,ADJ-0094,VANDALISM,Claim for wind damage,2022-12-10T00:00:00,2023-04-10T00:00:00
CLM-0000244,POL-0001273,2026-03-16,2026-03-20,,HAIL,REOPENED,214463.75,0,0,ADJ-0002,LIGHTNING,Claim for flood damage,2026-03-20T00:00:00,2026-03-25T00:00:00
CLM-0000245,POL-0001287,2021-08-31,2021-09-14,,FIRE,OPEN,66639.01,0,0,ADJ-0120,HURRICANE,Claim for tornado damage,2021-09-14T00:00:00,2021-09-16T00:00:00
CLM-0000246,POL-0001291,2025-03-05,2025-03-07,,WIND_DAMAGE,OPEN,62489.31,0,0,ADJ-0142,LIGHTNING,Claim for hail damage,2025-03-07T00:00:00,2025-03-21T00:00:00
CLM-0000247,POL-0001297,2025-06-29,2025-07-07,,MOLD,UNDER_REVIEW,208480.72,0,0,ADJ-0127,SINKHOLE,Claim for hail damage,2025-07-07T00:00:00,2025-07-18T00:00:00
CLM-0000248,POL-0001297,2025-11-06,2025-11-19,,OTHER,DENIED,209046.17,0,0,ADJ-0158,SINKHOLE,Claim for tree fall damage,2025-11-19T00:00:00,2025-12-08T00:00:00
CLM-0000249,POL-0001301,2023-01-05,2023-01-18,,HAIL,REOPENED,35551.41,0,0,ADJ-0144,SINKHOLE,Claim for fire damage,2023-01-18T00:00:00,2023-01-23T00:00:00
CLM-0000250,POL-0001307,2021-08-12,2021-08-13,,FIRE,OPEN,45347.17,0,0,ADJ-0200,VANDALISM,Claim for tree fall damage,2021-08-13T00:00:00,2021-08-22T00:00:00
CLM-0000251,POL-0001315,2023-01-18,2023-01-31,,WIND_DAMAGE,APPROVED,237388.0,206930.32,1500.0,ADJ-0062,THEFT,Claim for wind damage,2023-01-31T00:00:00,2023-02-18T00:00:00
CLM-0000252,POL-0001331,2022-04-14,2022-04-25,,OTHER,APPROVED,106647.02,98287.1,500.0,ADJ-0176,HAIL,Claim for lightning damage,2022-04-25T00:00:00,2022-05-17T00:00:00
CLM-0000253,POL-0001331,2022-03-24,2022-04-04,,THEFT,REOPENED,243504.13,0,0,ADJ-0125,SINKHOLE,Claim for lightning damage,2022-04-04T00:00:00,2022-04-06T00:00:00
CLM-0000254,POL-0001337,2022-09-18,2022-09-30,,LIABILITY,REOPENED,133502.88,0,0,ADJ-0180,FIRE,Claim for burst pipe damage,2022-09-30T00:00:00,2022-10-13T00:00:00
CLM-0000255,POL-0001341,2022-08-22,2022-08-31,2022-10-17,WIND_DAMAGE,CLOSED,205213.75,186399.63,500.0,ADJ-0130,LIGHTNING,Claim for vandalism damage,2022-08-31T00:00:00,2022-10-17T00:00:00
CLM-0000256,POL-0001351,2024-07-14,2024-07-25,,THEFT,OPEN,194599.89,0,0,ADJ-0199,VANDALISM,Claim for wind damage,2024-07-25T00:00:00,2024-08-10T00:00:00
CLM-0000257,POL-0001367,2024-08-03,2024-08-06,,THEFT,DENIED,232264.14,0,0,ADJ-0155,HURRICANE,Claim for tornado damage,2024-08-06T00:00:00,2024-08-28T00:00:00
CLM-0000258,POL-0001367,2024-12-18,2024-12-23,,LIABILITY,DENIED,21082.72,0,0,ADJ-0014,WIND,Claim for sinkhole damage,2024-12-23T00:00:00,2024-12-24T00:00:00
CLM-0000259,POL-0001367,2024-07-11,2024-07-12,,OTHER,APPROVED,25578.78,23866.23,5000.0,ADJ-0112,HAIL,Claim for wind damage,2024-07-12T00:00:00,2024-07-24T00:00:00
